ID_REF,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene Symbol,Gene Description
1384262_at,1.21635739,6.924789508,8.431458842608095,9.21072151970148e-05,0.2179041162376259,1.526258530871489,Ppp1r3b,"protein phosphatase 1, regulatory (inhibitor) subunit 3B"
1370237_at,1.105832416666665,10.98205947833333,8.383769294479281,9.534098144448766e-05,0.2179041162376259,1.503067985063707,Hadh,hydroxyacyl-Coenzyme A dehydrogenase
1393230_s_at,0.9911619823333332,8.152286211833333,8.322418908128258,9.969313402114746e-05,0.2179041162376259,1.472926797185493,RGD1308772,similar to KIAA0564 protein
1395117_at,0.987395525666666,3.911968429833333,8.250296146870859,0.0001051018278261,0.2179041162376259,1.437044778338291,Cdan1,"congenital dyserythropoietic anemia, type I (human)"
1380021_at,1.249571641333333,4.080049753,7.716700932541254,0.0001573289264801,0.2307645980279637,1.155784754844225,Dennd2d,DENN/MADD domain containing 2D
1387434_at,0.9353911079999996,5.684708118333333,7.691985892494799,0.0001603854394712,0.2307645980279637,1.142052628934619,Slc22a4,"solute carrier family 22 (organic cation transporter), member 4"
1376972_at,1.104220231666666,7.175446748833333,7.54812290845142,0.0001795765369176,0.2307645980279637,1.060818880292815,Slc40a1,"solute carrier family 39 (iron-regulated transporter), member 1"
1371161_at,0.8755006786666665,4.605387688,7.323227858248971,0.0002150482419462,0.2307645980279637,0.9292567682755006,Ppp1r3b,"protein phosphatase 1, regulatory (inhibitor) subunit 3B"
1385089_at,0.9104110399999996,5.476338148,7.306158855120413,0.0002180504312827,0.2307645980279637,0.9190376037875588,Grhl1,grainyhead-like 1 (Drosophila)
1371439_at,1.000483830999999,8.804113070166666,7.271917475410876,0.0002242176787071,0.2307645980279637,0.898435962948354,Epb4.1,erythrocyte membrane protein band 4.1
1389757_at,1.117530187,7.2104934055,7.251156219700975,0.0002280534096793,0.2307645980279637,0.8858785139373371,RGD1310159,similar to acetyl-coA dehydrogenase -related (111.6 kD) (5G231)
1387130_at,1.247481028333333,9.3291225435,7.161248264142184,0.0002455476217868,0.2307645980279637,0.8309146182021312,Slc40a1,"solute carrier family 39 (iron-regulated transporter), member 1"
1391226_at,1.183881998333333,4.134357968833333,6.972995960556934,0.0002873447987725,0.2307645980279637,0.7126971067858365,Rasgrf2,RAS protein-specific guanine nucleotide-releasing factor 2
1384312_at,1.073198636333332,4.779323736833334,6.877907414409512,0.0003114893603538,0.2307645980279637,0.6513307871114113,Irx1,Iroquois related homeobox 1 (Drosophila)
1382327_at,2.585812250666667,5.983703613333334,6.842259911565069,0.0003211275449578,0.2307645980279637,0.6280331190745008,Doc2g,"double C2, gamma"
1379190_at,1.008258501333333,6.024152437666666,6.786589599557407,0.0003368635559208,0.2307645980279637,0.5913266367239567,Oxct2a,3-oxoacid CoA transferase 2A
1370550_at,1.439813454666665,5.558823824,6.725211486333305,0.0003552348567847,0.2307645980279637,0.550395854075763,Lsamp,limbic system-associated membrane protein
1389079_at,2.336294333666667,8.8634900255,6.71105757976057,0.0003596307768003,0.2307645980279637,0.5408879598169234,Dhrs7c,dehydrogenase/reductase (SDR family) member 7C
1372297_at,1.609731992666665,10.00974925366667,6.579319145164526,0.0004036403349488,0.2307645980279637,0.4511316126554794,Gsta4,"glutathione S-transferase, alpha 4"
1373233_at,0.991430918666665,6.622852802333333,6.568858353665989,0.0004073886062234,0.2307645980279637,0.4439058316992304,Lhfpl2,lipoma HMGIC fusion partner-like 2
1388579_at,0.8419982589999998,8.161943515166667,6.548023005343994,0.0004149722799971,0.2307645980279637,0.4294701441518667,Slc25a42,"solute carrier family 25, member 42"
1374981_at,0.651185035666666,6.653987248833333,6.469073604555869,0.0004451944713254,0.2307645980279637,0.374238672776289,Aasdh,aminoadipate-semialdehyde dehydrogenase
1374125_at,1.186735312333332,7.657653729166666,6.377839919817864,0.0004832665375896,0.2307645980279637,0.3093523200642982,Gata5,GATA binding protein 5
1388210_at,1.427015781333333,8.734636068333334,6.368489730351408,0.0004873722733172,0.2307645980279637,0.3026373470610828,Acot2,acyl-CoA thioesterase 2
1388211_s_at,1.499693075666666,7.5782425405,6.352081716205118,0.0004946728848954,0.2307645980279637,0.2908242557842646,Acot2,acyl-CoA thioesterase 2
1387231_at,0.8245404559999999,4.555277188666667,6.331423656784762,0.000504041049786,0.2307645980279637,0.2758978113771091,Mrs2,MRS2 magnesium homeostasis factor homolog (S. cerevisiae)
